clock, x_dist, x_vel, x_accel, y_dist, y_vel, y_accel, z_dist, z_vel, z_accel, temperature, gyro_x, gyro_y, gyro_z,undef,undef,undef,undef,undef,undef,undef,undef,undef,lat,lon
1.97,0.011856,0,0,0,0,0,0.015733,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
1.98,0.011916,0,0,0,0,0,0.015813,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
1.99,0.011976,0,0,0,0,0,0.015893,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2,0.012036,0,0,0,0,0,0.015973,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.01,0.012096,0,0,0,0,0,0.016053,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.02,0.012157,0,0,0,0,0,0.016132,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.03,0.012217,0,0,0,0,0,0.016212,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.04,0.012277,0,0,0,0,0,0.016292,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.05,0.012337,0,0,0,0,0,0.016372,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.06,0.012397,0,0,0,0,0,0.016452,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.07,0.012458,0,0,0,0,0,0.016532,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.08,0.012518,0,0,0,0,0,0.016612,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.09,0.012578,0,0,0,0,0,0.016691,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.1,0.012638,0,0,0,0,0,0.016771,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.11,0.012698,0,0,0,0,0,0.016851,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.12,0.012758,0,0,0,0,0,0.016931,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.13,0.012819,0,0,0,0,0,0.017011,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.14,0.012879,0,0,0,0,0,0.017091,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.15,0.012939,0,0,0,0,0,0.017171,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.16,0.012999,0,0,0,0,0,0.017251,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.17,0.013059,0,0,0,0,0,0.01733,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.18,0.01312,0,0,0,0,0,0.01741,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.19,0.01318,0,0,0,0,0,0.01749,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.2,0.01324,0,0,0,0,0,0.01757,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.21,0.0133,0,0,0,0,0,0.01765,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.22,0.01336,0,0,0,0,0,0.01773,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.23,0.01342,0,0,0,0,0,0.01781,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.24,0.013481,0,0,0,0,0,0.017889,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.25,0.013541,0,0,0,0,0,0.017969,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.26,0.013601,0,0,0,0,0,0.018049,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.27,0.013661,0,0,0,0,0,0.018129,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.28,0.013721,0,0,0,0,0,0.018209,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.29,0.013782,0,0,0,0,0,0.018289,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.3,0.013842,0,0,0,0,0,0.018369,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.31,0.013902,0,0,0,0,0,0.018448,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.32,0.013962,0,0,0,0,0,0.018528,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.33,0.014022,0,0,0,0,0,0.018608,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.34,0.014082,0,0,0,0,0,0.018688,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.35,0.014143,0,0,0,0,0,0.018768,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.36,0.014203,0,0,0,0,0,0.018848,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.37,0.014263,0,0,0,0,0,0.018928,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.38,0.014323,0,0,0,0,0,0.019008,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.39,0.014383,0,0,0,0,0,0.019087,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.4,0.014444,0,0,0,0,0,0.019167,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.41,0.014504,0,0,0,0,0,0.019247,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.42,0.014564,0,0,0,0,0,0.019327,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.43,0.014624,0,0,0,0,0,0.019407,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.44,0.014684,0,0,0,0,0,0.019487,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.45,0.014744,0,0,0,0,0,0.019567,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.46,0.014805,0,0,0,0,0,0.019646,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.47,0.014865,0,0,0,0,0,0.019726,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.48,0.014925,0,0,0,0,0,0.019806,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.49,0.014985,0,0,0,0,0,0.019886,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.5,0.015045,0,0,0,0,0,0.019966,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.51,0.015106,0,0,0,0,0,0.020046,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.52,0.015166,0,0,0,0,0,0.020126,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.53,0.015226,0,0,0,0,0,0.020205,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.54,0.015286,0,0,0,0,0,0.020285,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.55,0.015346,0,0,0,0,0,0.020365,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.56,0.015406,0,0,0,0,0,0.020445,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.57,0.015467,0,0,0,0,0,0.020525,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.58,0.015527,0,0,0,0,0,0.020605,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.59,0.015587,0,0,0,0,0,0.020685,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.6,0.015647,0,0,0,0,0,0.020765,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.61,0.015707,0,0,0,0,0,0.020844,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.62,0.015768,0,0,0,0,0,0.020924,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.63,0.015828,0,0,0,0,0,0.021004,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.64,0.015888,0,0,0,0,0,0.021084,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.65,0.015948,0,0,0,0,0,0.021164,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.66,0.016008,0,0,0,0,0,0.021244,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.67,0.016068,0,0,0,0,0,0.021324,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.68,0.016129,0,0,0,0,0,0.021403,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.69,0.016189,0,0,0,0,0,0.021483,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.7,0.016249,0,0,0,0,0,0.021563,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.71,0.016309,0,0,0,0,0,0.021643,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.72,0.016369,0,0,0,0,0,0.021723,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.73,0.01643,0,0,0,0,0,0.021803,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.74,0.01649,0,0,0,0,0,0.021883,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.75,0.01655,0,0,0,0,0,0.021962,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.76,0.01661,0,0,0,0,0,0.022042,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.77,0.01667,0,0,0,0,0,0.022122,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.78,0.01673,0,0,0,0,0,0.022202,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.79,0.016791,0,0,0,0,0,0.022282,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.8,0.016851,0,0,0,0,0,0.022362,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.81,0.016911,0,0,0,0,0,0.022442,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.82,0.016971,0,0,0,0,0,0.022522,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.83,0.017031,0,0,0,0,0,0.022601,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.84,0.017092,0,0,0,0,0,0.022681,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.85,0.017152,0,0,0,0,0,0.022761,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.86,0.017212,0,0,0,0,0,0.022841,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.87,0.017272,0,0,0,0,0,0.022921,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.88,0.017332,0,0,0,0,0,0.023001,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.89,0.017392,0,0,0,0,0,0.023081,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.9,0.017453,0,0,0,0,0,0.02316,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.91,0.017513,0,0,0,0,0,0.02324,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.92,0.017573,0,0,0,0,0,0.02332,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.93,0.017633,0,0,0,0,0,0.0234,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.94,0.017693,0,0,0,0,0,0.02348,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.95,0.017754,0,0,0,0,0,0.02356,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.96,0.017814,0,0,0,0,0,0.02364,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.97,0.017874,0,0,0,0,0,0.023719,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.98,0.017934,0,0,0,0,0,0.023799,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
2.99,0.017994,0,0,0,0,0,0.023879,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3,0.018054,0,0,0,0,0,0.023959,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.01,0.018115,0,0,0,0,0,0.024039,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.02,0.018175,0,0,0,0,0,0.024119,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.03,0.018235,0,0,0,0,0,0.024199,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.04,0.018295,0,0,0,0,0,0.024279,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.05,0.018355,0,0,0,0,0,0.024358,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.06,0.018416,0,0,0,0,0,0.024438,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.07,0.018476,0,0,0,0,0,0.024518,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.08,0.018536,0,0,0,0,0,0.024598,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.09,0.018596,0,0,0,0,0,0.024678,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.1,0.018656,0,0,0,0,0,0.024758,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.11,0.018716,0,0,0,0,0,0.024838,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.12,0.018777,0,0,0,0,0,0.024917,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.13,0.018837,0,0,0,0,0,0.024997,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.14,0.018897,0,0,0,0,0,0.025077,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.15,0.018957,0,0,0,0,0,0.025157,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.16,0.019017,0,0,0,0,0,0.025237,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.17,0.019078,0,0,0,0,0,0.025317,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.18,0.019138,0,0,0,0,0,0.025397,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.19,0.019198,0,0,0,0,0,0.025476,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.2,0.019258,0,0,0,0,0,0.025556,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.21,0.019318,0,0,0,0,0,0.025636,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.22,0.019378,0,0,0,0,0,0.025716,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.23,0.019439,0,0,0,0,0,0.025796,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.24,0.019499,0,0,0,0,0,0.025876,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.25,0.019559,0,0,0,0,0,0.025956,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.26,0.019619,0,0,0,0,0,0.026036,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.27,0.019679,0,0,0,0,0,0.026115,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.28,0.01974,0,0,0,0,0,0.026195,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.29,0.0198,0,0,0,0,0,0.026275,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.3,0.01986,0,0,0,0,0,0.026355,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.31,0.01992,0,0,0,0,0,0.026435,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.32,0.01998,0,0,0,0,0,0.026515,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.33,0.02004,0,0,0,0,0,0.026595,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.34,0.020101,0,0,0,0,0,0.026674,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.35,0.020161,0,0,0,0,0,0.026754,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.36,0.020221,0,0,0,0,0,0.026834,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.37,0.020281,0,0,0,0,0,0.026914,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.38,0.020341,0,0,0,0,0,0.026994,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.39,0.020402,0,0,0,0,0,0.027074,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.4,0.020462,0,0,0,0,0,0.027154,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.41,0.020522,0,0,0,0,0,0.027233,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.42,0.020582,0,0,0,0,0,0.027313,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.43,0.020642,0,0,0,0,0,0.027393,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.44,0.020702,0,0,0,0,0,0.027473,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.45,0.020763,0,0,0,0,0,0.027553,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.46,0.020823,0,0,0,0,0,0.027633,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.47,0.020883,0,0,0,0,0,0.027713,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.48,0.020943,0,0,0,0,0,0.027793,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.49,0.021003,0,0,0,0,0,0.027872,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.5,0.021064,0,0,0,0,0,0.027952,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.51,0.021124,0,0,0,0,0,0.028032,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.52,0.021184,0,0,0,0,0,0.028112,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.53,0.021244,0,0,0,0,0,0.028192,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.54,0.021304,0,0,0,0,0,0.028272,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.55,0.021364,0,0,0,0,0,0.028352,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.56,0.021425,0,0,0,0,0,0.028431,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.57,0.021485,0,0,0,0,0,0.028511,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.58,0.021545,0,0,0,0,0,0.028591,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.59,0.021605,0,0,0,0,0,0.028671,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.6,0.021665,0,0,0,0,0,0.028751,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.61,0.021726,0,0,0,0,0,0.028831,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.62,0.021786,0,0,0,0,0,0.028911,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.63,0.021846,0,0,0,0,0,0.02899,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.64,0.021906,0,0,0,0,0,0.02907,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.65,0.021966,0,0,0,0,0,0.02915,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.66,0.022026,0,0,0,0,0,0.02923,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.67,0.022087,0,0,0,0,0,0.02931,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.68,0.022147,0,0,0,0,0,0.02939,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.69,0.022207,0,0,0,0,0,0.02947,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.7,0.022267,0,0,0,0,0,0.02955,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.71,0.022327,0,0,0,0,0,0.029629,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.72,0.022388,0,0,0,0,0,0.029709,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.73,0.022448,0,0,0,0,0,0.029789,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.74,0.022508,0,0,0,0,0,0.029869,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.75,0.022568,0,0,0,0,0,0.029949,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.76,0.022628,0,0,0,0,0,0.030029,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.77,0.022688,0,0,0,0,0,0.030109,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.78,0.022749,0,0,0,0,0,0.030188,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.79,0.022809,0,0,0,0,0,0.030268,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.8,0.022869,0,0,0,0,0,0.030348,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.81,0.022929,0,0,0,0,0,0.030428,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.82,0.022989,0,0,0,0,0,0.030508,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.83,0.02305,0,0,0,0,0,0.030588,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.84,0.02311,0,0,0,0,0,0.030668,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.85,0.02317,0,0,0,0,0,0.030747,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.86,0.02323,0,0,0,0,0,0.030827,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.87,0.02329,0,0,0,0,0,0.030907,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.88,0.02335,0,0,0,0,0,0.030987,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.89,0.023411,0,0,0,0,0,0.031067,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.9,0.023471,0,0,0,0,0,0.031147,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.91,0.023531,0,0,0,0,0,0.031227,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.92,0.023591,0,0,0,0,0,0.031307,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.93,0.023651,0,0,0,0,0,0.031386,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.94,0.023712,0,0,0,0,0,0.031466,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.95,0.023772,0,0,0,0,0,0.031546,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.96,0.023832,0,0,0,0,0,0.031626,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.97,0.023892,0,0,0,0,0,0.031706,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.98,0.023952,0,0,0,0,0,0.031786,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
3.99,0.024012,0,0,0,0,0,0.031866,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4,0.024073,0,0,0,0,0,0.031945,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.01,0.024133,0,0,0,0,0,0.032025,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.02,0.024193,0,0,0,0,0,0.032105,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.03,0.024253,0,0,0,0,0,0.032185,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.04,0.024313,0,0,0,0,0,0.032265,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.05,0.024374,0,0,0,0,0,0.032345,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.06,0.024434,0,0,0,0,0,0.032425,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.07,0.024494,0,0,0,0,0,0.032504,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.08,0.024554,0,0,0,0,0,0.032584,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
4.09,0.024614,0,0,0,0,0,0.032664,0,0,311,1,0,0,0,1,0,0,0,1,0,0,0,32.990281,-106.975009
